,tconst,title,numVotes,averageRating,genres,runtimeMinutes,startYear,popularity,id_x,overview,poster_path,id_tmdb_x,id_tmdb_y,name_x,Unnamed: 0,id_tmdb,iso_639_1,iso_3166_1,name_y,key,site,size,type,official,published_at,id_y,lien
315,tt0265086,La Chute du faucon noir,423011,7.7,"Action,Drama,History",144,2001,113.864,855,"Le 3 octobre 1993, avec l'appui des Nations Unies, une centaine de marines américains de la Task Force Ranger est envoyée en mission à Mogadiscio, en Somalie, pour assurer le maintien de la paix et capturer les deux principaux lieutenants et quelques autres associés de Mohamed Farrah Aidid, un chef de guerre local. Cette opération de routine vire rapidement au cauchemar lorsque les militaires sont pris pour cibles par les factions armées rebelles et la population, résolument hostiles à toute présence étrangère sur leur territoire.",https://image.tmdb.org/t/p/original//ukGjJDNntFJUAY5q2SrGOPRrycQ.jpg,tt0265086,855,"based on novel or book,ambush,chaos,militia,prisoner of war,wound,somalia,warlord,famine,arms dealer,delta force,gunfight,combat,1990s,mogadishu,rescue operation,peacekeeper,soldiers,street shootout",0,855,fr,FR,La Chute du faucon noir (Bande annonce Vf),p4LHBu5prOI,YouTube,480.0,Trailer,False,2020-04-12T12:30:43.000Z,600fc6da9a6435003f93d55b,https://www.youtube.com/watch?v=p4LHBu5prOI
316,tt0319061,Big Fish,458566,8.0,"Adventure,Drama,Fantasy",125,2003,74.472,587,"L’histoire à la fois drôle et poignante d’Edward Bloom, un père débordant d’imagination, et de son fils William. Ce dernier retourne au domicile familial après l’avoir quitté longtemps auparavant, pour être au chevet de son père, atteint d’un cancer. Il souhaite mieux le connaître et découvrir ses secrets avant qu’il ne soit trop tard. L’aventure débutera lorsque William tentera de discerner le vrai du faux dans les propos de son père mourant.",https://image.tmdb.org/t/p/original//SF6pWtcdu1GEQxzeeYBEP1yEcK.jpg,tt0319061,587,"witch,fish,love of one's life,parent child relationship,circus,fishing,leech,story teller,fair,mermaid,apoplectic stroke,cancer,relationship,gentle giant,magic realism,admiring,amused,bold",1,587,fr,FR,Big Fish - Bande Annonce VF,gYkFirPO7WA,YouTube,360.0,Trailer,False,2013-03-01T15:48:58.000Z,5ad1c29b0e0a266c2e00a3e4,https://www.youtube.com/watch?v=gYkFirPO7WA
317,tt1322269,Un été à Osage County,95277,7.2,"Comedy,Drama",121,2013,23.256,152737,"En famille, on se soutient. En famille, on se déchire... Suite à la disparition de leur père, les trois filles Weston se retrouvent après plusieurs années de séparation, dans leur maison familiale. C’est là qu’elles sont à nouveau réunies avec la mère paranoïaque et lunatique qui les a élevées. A cette occasion, des secrets et des rancœurs trop longtemps gardés vont brusquement refaire surface…",https://image.tmdb.org/t/p/original//s4nPrv0YxIBufno1yO1ylvlJkTv.jpg,tt1322269,152737,"suicide,funeral,drug addiction,oklahoma,based on play or musical,dysfunctional family,cancer,midwest,southern,bleak comedy,mental disorders,mother daughter relationship,pills",0,152737,fr,FR,UN ÉTÉ A OSAGE COUNTY - Extrait 4 - VOST - Avec Meryl Streep et Julia Roberts,V53PAqQvEJc,YouTube,1080.0,Clip,True,2014-02-24T16:48:01.000Z,5adc85f6c3a36862e701f469,https://www.youtube.com/watch?v=V53PAqQvEJc
318,tt1439572,Perfect Sense,63898,7.0,"Drama,Romance,Sci-Fi",92,2011,35.938,51999,"Au milieu d'un monde frappé par une étrange épidémie qui détruit progressivement les cinq sens, un cuisinier et une brillante chercheuse tombent amoureux...",https://image.tmdb.org/t/p/original//2UuuO6MX1AzD61zX6NHiHQODoI1.jpg,tt1439572,51999,"glasgow, scotland,street riots,co-workers relationship,chef,boyfriend girlfriend relationship,pandemic,human nature,epidemiologist,five senses",0,51999,fr,FR,Bande Annonce,Eh7FFu9Gbt8,YouTube,360.0,Trailer,False,2012-02-03T13:02:17.000Z,533ec6adc3a3685448005aa3,https://www.youtube.com/watch?v=Eh7FFu9Gbt8
319,tt1441952,Des saumons dans le désert,67083,6.8,"Comedy,Drama,Romance",107,2011,16.462,81025,"L'histoire du Docteur Alfred Jones, un scientifique spécialisé dans la pisciculture, qui se trouve impliqué dans un projet atypique qui changera le cours de sa vie : amener du saumon au Yémen.",https://image.tmdb.org/t/p/original//nop7FLX7ek41JvojkewEECwSDpt.jpg,tt1441952,81025,"husband wife relationship,bureaucracy,desert,salmon,arab,yemen,missing in action,flood,dreamer,public relations",0,81025,fr,FR,Des saumons dans le désert - Bande annonce VF,718KfzS-gn4,YouTube,1080.0,Trailer,True,2012-04-24T09:33:35.000Z,5ab22e99c3a3686fd20085a4,https://www.youtube.com/watch?v=718KfzS-gn4
320,tt1488589,Pinocchio,112781,7.6,"Adventure,Animation,Comedy",117,2022,50.399,555604,"Cette épopée musicale en stop-motion qui se déroule dans l'Italie de l'entre-deux-guerres marque les débuts de Guillermo del Toro en tant que parolier, avec la ballade ""Ciao Papa"".",https://image.tmdb.org/t/p/original//ftnEmnoHI5Znlzg0TwGcSMoXJt1.jpg,tt1488589,555604,"based on novel or book,italy,fascism,greed,woodcutter,musical,puppet,benito mussolini,stop motion,dark fantasy,duringcreditsstinger,1940s,wooden dummy,live action remake,pinocchio",0,555604,fr,FR,"PINOCCHIO DE GUILLERMO DEL TORO Bande Annonce VF (Netflix, 2022)",Ihv8zvK63hw,YouTube,1080.0,Trailer,False,2022-07-27T13:06:55.000Z,62e13ce45ca704261aefe7d7,https://www.youtube.com/watch?v=Ihv8zvK63hw
321,tt1649419,The Impossible,243728,7.5,"Drama,History,Thriller",114,2012,52.999,80278,"L’histoire d’une famille prise dans une des plus terribles catastrophes naturelles récentes. The Impossible raconte comment un couple et leurs enfants en vacances en Thaïlande sont séparés par le tsunami du 26 décembre 2004. Au milieu de centaines de milliers d’autres personnes, ils vont tenter de survivre et de se retrouver. D’après une histoire vraie.",https://image.tmdb.org/t/p/original//jQpjRmboOEgSiEX3bvUCnYB73ZW.jpg,tt1649419,80278,"human vs nature,natural disaster,thailand,tsunami,historical fiction,family vacation,struggle for survival,survival horror,tidal wave,catastrophe,swept away,separation from family,boxing day,disaster movie,man vs nature",1,80278,fr,FR,Bande-annonce VOSTF HD: The Impossible,Bc6S6yY1MIM,YouTube,1080.0,Trailer,True,2012-10-09T08:41:32.000Z,5a9ec32a0e0a2641cb00024e,https://www.youtube.com/watch?v=Bc6S6yY1MIM
322,tt2763304,T2 Trainspotting,132806,7.2,"Comedy,Crime,Drama",117,2017,43.971,180863,"D’abord, une bonne occasion s’est présentée. Puis vint la trahison.  Vingt ans plus tard, certaines choses ont changé, d’autres non.  Mark Renton revient au seul endroit qu’il ait jamais considéré comme son foyer.  Spud, Sick Boy et Begbie l’attendent.  Mais d’autres vieilles connaissances le guettent elles aussi : la tristesse, le deuil, la joie, la vengeance, la haine, l’amitié, le désir, la peur, les regrets, l’héroïne, l’autodestruction, le danger et la mort. Toutes sont là pour l’accueillir, prêtes à entrer dans la danse...",https://image.tmdb.org/t/p/original//mMzaYBr3c1lA9LkyNqVfQFneoq6.jpg,tt2763304,180863,"prison,friendship,based on novel or book,fight,scotland,blackmail,heroin,drug addiction,junkie,cocaine,nightclub,edinburgh, scotland,addiction,sequel,prison escape,revenge,extortion,theft,bar fight,social realism,council estate,bulgarian",0,180863,fr,FR,T2 Trainspotting - Extrait Parking Lot Rumble - VF,BVhbjtOTDbk,YouTube,1080.0,Clip,True,2017-02-17T16:32:01.000Z,5abfe09ec3a368443c034740,https://www.youtube.com/watch?v=BVhbjtOTDbk
323,tt4575576,Jean-Christophe & Winnie,84707,7.2,"Adventure,Comedy,Drama",104,2018,59.785,420814,"Le temps a passé. Jean-Christophe, le petit garçon qui adorait arpenter la Forêt des Rêves bleus en compagnie de ses adorables et intrépides animaux en peluche, est désormais adulte. Mais avec l'âge, il est devenu sérieux et a perdu toute son imagination. Pour lui rappeler l’enfant attachant et enjoué qu'il n’a jamais cessé d’être, ses célèbres amis vont prendre tous les risques, y compris celui de s'aventurer dans notre monde bien réel…",https://image.tmdb.org/t/p/original//iMKwf6a3MNaRh048Q1WJm3CkVbZ.jpg,tt4575576,420814,"forest,family,animal,magic realism,childhood,live action and animation,father daughter relationship,live action remake,adulthood",0,420814,fr,FR,Jean-Christophe & Winnie - Extrait : Joue à peluche-qui-dort,zzbxrbEVx9I,YouTube,1080.0,Clip,True,2018-10-26T10:00:27.000Z,5bd418ba0e0a2622bf0119b1,https://www.youtube.com/watch?v=zzbxrbEVx9I
324,tt5606664,Doctor Sleep,218143,7.3,"Drama,Fantasy,Horror",152,2019,107.591,501170,"Encore profondément marqué par le traumatisme qu'il a vécu, enfant, à l'Overlook Hotel, Dan Torrance a dû se battre pour tenter de trouver un semblant de sérénité. Mais quand il rencontre Abra, courageuse adolescente aux dons extrasensoriels, ses vieux démons resurgissent. Car la jeune fille, consciente que Dan a les mêmes pouvoirs qu'elle, a besoin de son aide : elle cherche à lutter contre la redoutable Rose Claque et sa tribu du Nœud Vrai qui se nourrissent des dons d'innocents comme elle pour conquérir l'immortalité. Formant une alliance inattendue, Dan et Abra s'engagent dans un combat sans merci contre Rose. Face à l'innocence de la jeune fille et à sa manière d'accepter son don, Dan n'a d'autre choix que de mobiliser ses propres pouvoirs, même s'il doit affronter ses peurs et réveiller les fantômes du passé…",https://image.tmdb.org/t/p/original//vAUVulKPsVtZOsGM3su48Hybjoe.jpg,tt5606664,501170,"based on novel or book,supernatural,haunted house,sequel,psychic power",3,501170,fr,FR,DOCTOR SLEEP - Bande Annonce [VF],RgxqJwd4ljQ,YouTube,1080.0,Trailer,True,2019-06-13T16:19:31.000Z,5d02886cc3a368623024adc7,https://www.youtube.com/watch?v=RgxqJwd4ljQ
325,tt1615147,Margin Call,144049,7.1,"Drama,Thriller",107,2011,34.604,50839,"Automne 2008. Expert en gestion de risque dans une banque d'investissement de Wall Street, Eric Dale est brutalement congédié, à l'instar de 80% des employés de son service. Avant de quitter l'immeuble, il remet à son protégé, le jeune Peter Sullivan, une clé USB contenant le dossier sur lequel il travaillait ce matin-là. Le soir venu, Peter examine ledit dossier et, à la suite de différents calculs, en déduit que la firme détient une quantité inquiétante de produits financiers toxiques, liés à la spéculation sur le marché immobilier. Peter fait alors venir d'urgence son superviseur, le fantasque Will Emerson. En voyant les conclusions obtenues par son jeune employé, le cadre s'empresse de contacter son directeur, Sam Rogers, qui a passé la soirée chez le vétérinaire auprès de son chien mourant. Ébranlé à son tour par les découvertes de Peter, Sam convoque une réunion exceptionnelle des cadres supérieurs de la firme.",https://image.tmdb.org/t/p/original//h1IuzRiwnyyc29dmQNeqAWL0DyI.jpg,tt1615147,50839,"capitalism,brokerage,wall street,economics,downsizing,financial crisis,stock market,stock market crash,investment,investment banker,intense",0,50839,fr,FR,MARGIN CALL : BANDE ANNONCE OFFICIELLE VOSTF HD,rc_WrFEZiJA,YouTube,1080.0,Trailer,True,2012-02-01T17:06:26.000Z,5ab18a0d0e0a2676c901615b,https://www.youtube.com/watch?v=rc_WrFEZiJA
326,tt0206634,Les Fils de l'homme,528855,7.9,"Action,Drama,Sci-Fi",109,2006,45.822,9693,"Dans une société futuriste où les êtres humains ne parviennent plus à se reproduire, l’annonce de la mort de la plus jeune personne, âgée de 18 ans, met la population en émoi. Au même moment, une femme tombe enceinte - un fait qui ne s'est pas produit depuis une vingtaine d'années - et devient par la même occasion la personne la plus enviée et la plus recherchée de la Terre. Un homme est chargé de sa protection...",https://image.tmdb.org/t/p/original//8MC78SBv9C67RhTYZeB1Lfkpv4a.jpg,tt0206634,9693,"future,government,police state,based on novel or book,hippie,england,faith,chaos,refugee camp,rebel,dystopia,miracle,childlessness,survival,birth,alcoholic,bombing,dying,terrorist group,fertility,soldiers,violence",0,9693,fr,FR,Les Fils de l'homme   ( bande annonce VF ),ybWsQH_E1nk,YouTube,360.0,Trailer,False,2011-08-07T22:24:20.000Z,562b4b5b92514128570043c0,https://www.youtube.com/watch?v=ybWsQH_E1nk
327,tt0297884,Loin du paradis,49280,7.3,"Drama,Romance",107,2002,15.448,10712,"Dans l'Amérique provinciale des années cinquante, Cathy Whitaker est une femme au foyer exemplaire, une mère attentive, une épouse dévouée. Son sourire éclatant figure souvent dans les colonnes du journal local.Cathy sourit toujours. Même quand son mariage s'effondre, même quand ses amies l'abandonnent. Quand l'amitié qui la lie à son jardinier provoquera un scandale, elle sera forcée, derrière son sourire, d'affronter la réalité.",https://image.tmdb.org/t/p/original//nvBUhaOpl2RsiJ95QBetJhqwdX5.jpg,tt0297884,10712,"husband wife relationship,black people,housewife,botanist,connecticut,interracial relationship,male homosexuality,relationship,suburb,1950s,people,relationships,gay theme,melodrama",0,10712,fr,FR,Loin du paradis,tgfNioCG0KY,YouTube,720.0,Trailer,False,2013-05-17T04:14:59.000Z,63f9042869c70f007d2b4871,https://www.youtube.com/watch?v=tgfNioCG0KY
328,tt12573454,Sharper,30386,6.7,"Crime,Drama,Thriller",116,2023,33.294,717980,"Sharper dévoile un New York secret, des luxueux appartements aux coins sombre du Queens. Lorsque les apparences sont trompeuses, les motivations sont douteuses et les espoirs contrariés.",https://image.tmdb.org/t/p/original//ewGMgZJwnHpa1i7waVnyGh2g62B.jpg,tt12573454,717980,"new york city,billionaire",0,717980,fr,FR,SHARPER Bande Annonce VF (2023),Fbu3bNPVp3o,YouTube,1080.0,Trailer,False,2023-01-12T17:25:12.000Z,63f3d17c15376c00781955d4,https://www.youtube.com/watch?v=Fbu3bNPVp3o
329,tt13651794,May December,51710,6.8,Drama,117,2023,86.215,839369,"Vingt ans après que leur histoire d'amour a fait les choux gras de la presse, Gracie Atherton-Yu et son mari Joe - de 23 ans son cadet - se préparent à la rentrée de leurs jumeaux au lycée. Lorsque l'actrice hollywoodienne, Elizabeth Berry, vient passer du temps avec la famille pour mieux comprendre Gracie, qu'elle va incarner dans un film, la dynamique familiale s'effiloche. Joe a l'impression d'être passé à côté de sa jeunesse. Parallèlement, Elizabeth et Gracie s'étudient mutuellement, les similitudes et les différences entre les deux femmes commencent alors à s'estomper.",https://image.tmdb.org/t/p/original//rvPSbOzxlZU8gjys4jh2q5TGvCe.jpg,tt13651794,839369,"infidelity,sexual abuse,dark comedy,based on true story,statutory rape,pedophile,boundary violations,older woman younger man relationship,existentialism,dramedy,baker,method acting,savannah georgia,father son relationship,melodrama,actress",0,839369,fr,FR,Bande-annonce,HKxKm_Tc1PA,YouTube,1080.0,Trailer,True,2023-11-21T14:53:16.000Z,6569c5ac71f095011b260772,https://www.youtube.com/watch?v=HKxKm_Tc1PA
330,tt1570728,"Crazy, Stupid, Love",563559,7.4,"Comedy,Drama,Romance",118,2011,50.999,50646,"À tout juste quarante ans, Cal Weaver mène une vie de rêve, bonne situation, belle maison, enfants formidables et mariage parfait avec sa petite amie du lycée. Mais lorsqu'il apprend que sa femme, Emily, le trompe et demande le divorce, sa vie « parfaite » s'écroule. Pire, dans le monde des célibataires d'aujourd'hui, Cal, qui n'a plus dragué depuis des lustres, se révèle un modèle d'anti-séduction. Passant désormais ses soirées à bouder tout seul au bar du coin, l'infortuné Cal est pris en main comme complice et protégé d'un séduisant trentenaire, Jacob Palmer. Pour l'aider à oublier sa femme et à commencer une nouvelle vie, Jacob tente de faire découvrir à Cal les nombreuses perspectives qui s'offrent à lui : femmes en quête d'aventures, soirées arrosées entre copains et un chic supérieur à la moyenne.",https://image.tmdb.org/t/p/original//wYQ8LLOGoxqVtRTdKPmi1J59FWo.jpg,tt1570728,50646,"friendship,soulmates,marriage crisis,midlife crisis,babysitter,womanizer,law school,los angeles, california,middle school,relationship,love affair,divorcee,teenage love",0,50646,fr,FR,Crazy Stupid Love - Bande Annonce Officielle (VOST) - Steve Carell / Ryan Gosling / Emma Stone,mMsdIVk1h3s,YouTube,1080.0,Trailer,True,2011-08-17T08:43:01.000Z,5a9e9af50e0a267201011ff1,https://www.youtube.com/watch?v=mMsdIVk1h3s
331,tt1658801,Free Love,13231,6.6,"Biography,Drama,Romance",103,2015,29.5,306745,"Années 2000. Laurel, est une brillante inspectrice du New Jersey. Sa vie bascule le jour où elle rencontre la jeune Stacie. Leur nouvelle vie s’effondre quand Laurel découvre qu’elle est atteinte d’un cancer en phase terminale. Laurel a un dernier souhait : elle veut que sa pension revienne à la femme qu’elle aime, mais la hiérarchie policière refuse catégoriquement. Laurel et Stacie vont se battre jusqu’au bout pour faire triompher leurs droits.",https://image.tmdb.org/t/p/original//bPkBjjaS4M7pLyszxC18aIFfl82.jpg,tt1658801,306745,"new jersey,equality,lesbian relationship,cancer,lesbian",0,306745,fr,FR,FREE LOVE - Extrait 3 - Au cinéma le 10 février,RXuxp4YHsvc,YouTube,1080.0,Clip,True,2016-01-29T16:04:07.000Z,5abf6b499251416018025d49,https://www.youtube.com/watch?v=RXuxp4YHsvc
